DRUG_ID,DRUG_NAME,ADR_ID,ADR_TERM,PubChem_ID
BADD_D00494,Clodronic acid,BADD_A00710,Bronchial disorders (excl neoplasms),25419
BADD_D00499,Clomipramine,BADD_A00710,Bronchial disorders (excl neoplasms),2801
BADD_D00500,Clomipramine hydrochloride,BADD_A00710,Bronchial disorders (excl neoplasms),68539
BADD_D00505,Clopidogrel bisulfate,BADD_A00710,Bronchial disorders (excl neoplasms),115366
BADD_D00510,Cloxacillin,BADD_A00710,Bronchial disorders (excl neoplasms),6098
BADD_D00537,Cromoglycate,BADD_A00710,Bronchial disorders (excl neoplasms),2882
BADD_D00543,Cyclizine,BADD_A00710,Bronchial disorders (excl neoplasms),6726
BADD_D00544,Cyclo-upup,BADD_A00710,Bronchial disorders (excl neoplasms),194491
BADD_D00545,Cyclobenzaprine,BADD_A00710,Bronchial disorders (excl neoplasms),2895
BADD_D00552,Cyproheptadine,BADD_A00710,Bronchial disorders (excl neoplasms),2913
BADD_D00553,Cyproheptadine hydrochloride,BADD_A00710,Bronchial disorders (excl neoplasms),13770
BADD_D00564,Dabigatran etexilate,BADD_A00710,Bronchial disorders (excl neoplasms),135565674
BADD_D00572,Dalbavancin,BADD_A00710,Bronchial disorders (excl neoplasms),16134627
BADD_D00573,Dalbavancin hydrochloride,BADD_A00710,Bronchial disorders (excl neoplasms),86298757
BADD_D00582,Daratumumab,BADD_A00710,Bronchial disorders (excl neoplasms),Not Available
BADD_D00584,Darifenacin,BADD_A00710,Bronchial disorders (excl neoplasms),444031
BADD_D00585,Darifenacin hydrobromide,BADD_A00710,Bronchial disorders (excl neoplasms),444030
BADD_D00594,Deferasirox,BADD_A00710,Bronchial disorders (excl neoplasms),214348
BADD_D00609,Deoxycholic acid,BADD_A00710,Bronchial disorders (excl neoplasms),222528
BADD_D00615,Desloratadine,BADD_A00710,Bronchial disorders (excl neoplasms),124087
BADD_D00616,Desmopressin,BADD_A00710,Bronchial disorders (excl neoplasms),5311065
BADD_D00621,Desvenlafaxine,BADD_A00710,Bronchial disorders (excl neoplasms),125017
BADD_D00626,Dexchlorpheniramine,BADD_A00710,Bronchial disorders (excl neoplasms),33036
BADD_D00627,Dexchlorpheniramine maleate,BADD_A00710,Bronchial disorders (excl neoplasms),5281070
BADD_D00635,Dextran,BADD_A00710,Bronchial disorders (excl neoplasms),4125253
BADD_D00643,Diamminedichloroplatinum,BADD_A00710,Bronchial disorders (excl neoplasms),441203
BADD_D00657,Dicloxacillin,BADD_A00710,Bronchial disorders (excl neoplasms),18381
BADD_D00658,Dicloxacillin sodium,BADD_A00710,Bronchial disorders (excl neoplasms),23667628
BADD_D00666,Diflunisal,BADD_A00710,Bronchial disorders (excl neoplasms),3059
BADD_D00671,Dihydroergotamine,BADD_A00710,Bronchial disorders (excl neoplasms),10531
BADD_D00673,Dihydrogen phosphate,BADD_A00710,Bronchial disorders (excl neoplasms),1003
BADD_D00680,Dimethyl fumarate,BADD_A00710,Bronchial disorders (excl neoplasms),637568
BADD_D00683,Dinoprost tromethamine,BADD_A00710,Bronchial disorders (excl neoplasms),5282415
BADD_D00687,Diphenhydramine hydrochloride,BADD_A00710,Bronchial disorders (excl neoplasms),8980
BADD_D00692,Dipyridamole,BADD_A00710,Bronchial disorders (excl neoplasms),3108
BADD_D00702,Dolasetron,BADD_A00710,Bronchial disorders (excl neoplasms),60654
BADD_D00703,Dolasetron mesylate,BADD_A00710,Bronchial disorders (excl neoplasms),3033817
BADD_D00704,Dolutegravir sodium,BADD_A00710,Bronchial disorders (excl neoplasms),46216142
BADD_D00712,Dorzolamide,BADD_A00710,Bronchial disorders (excl neoplasms),5284549
BADD_D00713,Dorzolamide hydrochloride,BADD_A00710,Bronchial disorders (excl neoplasms),6918132
BADD_D00715,Doxacurium chloride,BADD_A00710,Bronchial disorders (excl neoplasms),60168
BADD_D00716,Doxapram,BADD_A00710,Bronchial disorders (excl neoplasms),3156
BADD_D00717,Doxapram hydrochloride,BADD_A00710,Bronchial disorders (excl neoplasms),64647
BADD_D00718,Doxazosin,BADD_A00710,Bronchial disorders (excl neoplasms),3157
BADD_D00719,Doxazosin mesylate,BADD_A00710,Bronchial disorders (excl neoplasms),62978
BADD_D00725,Doxycycline,BADD_A00710,Bronchial disorders (excl neoplasms),54671203
BADD_D00730,Dronedarone,BADD_A00710,Bronchial disorders (excl neoplasms),208898
BADD_D00731,Droperidol,BADD_A00710,Bronchial disorders (excl neoplasms),3168
BADD_D00748,Edrophonium chloride,BADD_A00710,Bronchial disorders (excl neoplasms),8307
BADD_D00754,Elazop,BADD_A00710,Bronchial disorders (excl neoplasms),71306410
BADD_D00813,Esmolol,BADD_A00710,Bronchial disorders (excl neoplasms),59768
BADD_D00814,Esmolol hydrochloride,BADD_A00710,Bronchial disorders (excl neoplasms),104769
BADD_D00853,Etophos,BADD_A00710,Bronchial disorders (excl neoplasms),60668
BADD_D00855,Etoposide phosphate,BADD_A00710,Bronchial disorders (excl neoplasms),6918092
BADD_D00856,Etoricoxib,BADD_A00710,Bronchial disorders (excl neoplasms),123619
BADD_D00857,Etravirine,BADD_A00710,Bronchial disorders (excl neoplasms),193962
BADD_D00861,Exemestane,BADD_A00710,Bronchial disorders (excl neoplasms),60198
BADD_D00886,Ferrosoferric oxide,BADD_A00710,Bronchial disorders (excl neoplasms),14789
BADD_D00890,Ferumoxytol non-stoichiometric magnetite,BADD_A00710,Bronchial disorders (excl neoplasms),6432052
BADD_D00892,Fesoterodine fumarate,BADD_A00710,Bronchial disorders (excl neoplasms),9849808
BADD_D00899,Fingolimod hydrochloride,BADD_A00710,Bronchial disorders (excl neoplasms),107969
BADD_D00902,Flecainide,BADD_A00710,Bronchial disorders (excl neoplasms),3356
BADD_D00903,Flecainide acetate,BADD_A00710,Bronchial disorders (excl neoplasms),41022
BADD_D00911,Flucloxacillin,BADD_A00710,Bronchial disorders (excl neoplasms),21319
BADD_D00920,Flunisolide,BADD_A00710,Bronchial disorders (excl neoplasms),82153
BADD_D00921,Flunisolide hemihydrate,BADD_A00710,Bronchial disorders (excl neoplasms),82153
BADD_D00924,Fluocinolone acetonide,BADD_A00710,Bronchial disorders (excl neoplasms),6215
BADD_D00927,Fluorescein sodium,BADD_A00710,Bronchial disorders (excl neoplasms),10608
BADD_D00952,Folic acid,BADD_A00710,Bronchial disorders (excl neoplasms),135398658
BADD_D00962,Fosaprepitant,BADD_A00710,Bronchial disorders (excl neoplasms),135413538
BADD_D00963,Fosaprepitant dimeglumine,BADD_A00710,Bronchial disorders (excl neoplasms),136086851
BADD_D00964,Foscarnet sodium,BADD_A00710,Bronchial disorders (excl neoplasms),44561
BADD_D00968,Fosinopril sodium,BADD_A00710,Bronchial disorders (excl neoplasms),23666105
BADD_D00969,Fosinoprilat,BADD_A00710,Bronchial disorders (excl neoplasms),62956
BADD_D00986,Gadodiamide hydrate,BADD_A00710,Bronchial disorders (excl neoplasms),153921
BADD_D00990,Gadolinium-dtpa,BADD_A00710,Bronchial disorders (excl neoplasms),6857474
BADD_D00991,Gadopentetate dimeglumine,BADD_A00710,Bronchial disorders (excl neoplasms),131751658
BADD_D00992,Gadoterate meglumine,BADD_A00710,Bronchial disorders (excl neoplasms),6918037
BADD_D01001,Galsulfase,BADD_A00710,Bronchial disorders (excl neoplasms),Not Available
BADD_D01003,Ganciclovir,BADD_A00710,Bronchial disorders (excl neoplasms),135398740
BADD_D01004,Ganciclovir sodium,BADD_A00710,Bronchial disorders (excl neoplasms),23700083
BADD_D01038,Goserelin,BADD_A00710,Bronchial disorders (excl neoplasms),5311128
BADD_D01039,Goserelin acetate,BADD_A00710,Bronchial disorders (excl neoplasms),16052011
BADD_D01051,Halobetasol,BADD_A00710,Bronchial disorders (excl neoplasms),5311167
BADD_D01054,Haloperidol,BADD_A00710,Bronchial disorders (excl neoplasms),3559
BADD_D01055,Haloperidol decanoate,BADD_A00710,Bronchial disorders (excl neoplasms),52919
BADD_D01056,Haloperidol lactate,BADD_A00710,Bronchial disorders (excl neoplasms),16051968
BADD_D01063,Hepatitis b vaccine,BADD_A00710,Bronchial disorders (excl neoplasms),16131310
BADD_D01066,Hetastarch,BADD_A00710,Bronchial disorders (excl neoplasms),24846132
BADD_D01104,Hydroxychloroquine sulfate,BADD_A00710,Bronchial disorders (excl neoplasms),12947
BADD_D01116,Ibandronate sodium,BADD_A00710,Bronchial disorders (excl neoplasms),23670359
BADD_D01124,Icodextrin,BADD_A00710,Bronchial disorders (excl neoplasms),3517
BADD_D01129,Idarucizumab,BADD_A00710,Bronchial disorders (excl neoplasms),Not Available
BADD_D01161,Insulin degludec,BADD_A00710,Bronchial disorders (excl neoplasms),118984462
BADD_D01164,Insulin glulisine,BADD_A00710,Bronchial disorders (excl neoplasms),16136701
BADD_D01165,Insulin lispro,BADD_A00710,Bronchial disorders (excl neoplasms),16132438
BADD_D01170,Interferon beta-1b,BADD_A00710,Bronchial disorders (excl neoplasms),Not Available
BADD_D01171,Interferon gamma-1b,BADD_A00710,Bronchial disorders (excl neoplasms),Not Available
BADD_D01185,Iotrolan,BADD_A00710,Bronchial disorders (excl neoplasms),3738
BADD_D01189,Ioxilan,BADD_A00710,Bronchial disorders (excl neoplasms),3743
BADD_D01193,Ipratropium bromide monohydrate,BADD_A00710,Bronchial disorders (excl neoplasms),441337
BADD_D01195,Irinotecan,BADD_A00710,Bronchial disorders (excl neoplasms),60838
BADD_D01197,Iron,BADD_A00710,Bronchial disorders (excl neoplasms),23925
BADD_D01198,Iron dextran,BADD_A00710,Bronchial disorders (excl neoplasms),105075
BADD_D01203,Isoflurane,BADD_A00710,Bronchial disorders (excl neoplasms),3763
BADD_D01205,Isoprenaline,BADD_A00710,Bronchial disorders (excl neoplasms),3779
BADD_D01208,Isoproterenol sulfate,BADD_A00710,Bronchial disorders (excl neoplasms),8239
BADD_D01217,Itraconazole,BADD_A00710,Bronchial disorders (excl neoplasms),55283
BADD_D01225,Kadain,BADD_A00710,Bronchial disorders (excl neoplasms),4253
BADD_D01228,Ketamine,BADD_A00710,Bronchial disorders (excl neoplasms),3821
BADD_D01236,Labetalol,BADD_A00710,Bronchial disorders (excl neoplasms),3869
BADD_D01237,Labetalol hydrochloride,BADD_A00710,Bronchial disorders (excl neoplasms),71412
BADD_D01249,Laronidase,BADD_A00710,Bronchial disorders (excl neoplasms),Not Available
BADD_D01250,Lasofoxifene,BADD_A00710,Bronchial disorders (excl neoplasms),216416
BADD_D01267,Levobunolol,BADD_A00710,Bronchial disorders (excl neoplasms),39468
BADD_D01268,Levobunolol hydrochloride,BADD_A00710,Bronchial disorders (excl neoplasms),5284409
BADD_D01269,Levobupivacaine,BADD_A00710,Bronchial disorders (excl neoplasms),92253
BADD_D01286,Levothyroxine sodium,BADD_A00710,Bronchial disorders (excl neoplasms),23615408
BADD_D01290,Lifitegrast,BADD_A00710,Bronchial disorders (excl neoplasms),11965427
BADD_D01292,Linagliptin,BADD_A00710,Bronchial disorders (excl neoplasms),10096344
BADD_D01304,Lithium cation,BADD_A00710,Bronchial disorders (excl neoplasms),28486
BADD_D01309,Lomefloxacin,BADD_A00710,Bronchial disorders (excl neoplasms),3948
BADD_D01310,Lomefloxacin hydrochloride,BADD_A00710,Bronchial disorders (excl neoplasms),68624
BADD_D01311,Lomitapide,BADD_A00710,Bronchial disorders (excl neoplasms),9853053
BADD_D01326,Loxapine,BADD_A00710,Bronchial disorders (excl neoplasms),3964
BADD_D01345,Magnevist,BADD_A00710,Bronchial disorders (excl neoplasms),55466
BADD_D01349,Mannitol,BADD_A00710,Bronchial disorders (excl neoplasms),6251
BADD_D01350,Maprotiline,BADD_A00710,Bronchial disorders (excl neoplasms),4011
BADD_D01364,Medronic acid,BADD_A00710,Bronchial disorders (excl neoplasms),16124
BADD_D01376,Melphalan,BADD_A00710,Bronchial disorders (excl neoplasms),460612
BADD_D01377,Melphalan hydrochloride,BADD_A00710,Bronchial disorders (excl neoplasms),9927978
BADD_D01381,Mepact,BADD_A00710,Bronchial disorders (excl neoplasms),23663962
BADD_D01384,Meperidine,BADD_A00710,Bronchial disorders (excl neoplasms),4058
BADD_D01390,Meprobamate,BADD_A00710,Bronchial disorders (excl neoplasms),4064
BADD_D01395,Mersyndol,BADD_A00710,Bronchial disorders (excl neoplasms),5487068
BADD_D01396,Mertiatide,BADD_A00710,Bronchial disorders (excl neoplasms),60778
BADD_D01403,Methacholine,BADD_A00710,Bronchial disorders (excl neoplasms),1993
BADD_D01409,Methane,BADD_A00710,Bronchial disorders (excl neoplasms),297
BADD_D01416,Methohexital,BADD_A00710,Bronchial disorders (excl neoplasms),9034
BADD_D01417,Methohexital sodium,BADD_A00710,Bronchial disorders (excl neoplasms),23690443
BADD_D01419,Methotrexate sodium,BADD_A00710,Bronchial disorders (excl neoplasms),11329481
BADD_D01420,Methoxsalen,BADD_A00710,Bronchial disorders (excl neoplasms),4114
BADD_D01428,Methylergonovine,BADD_A00710,Bronchial disorders (excl neoplasms),8226
BADD_D01435,Methylprednisolone hemisuccinate,BADD_A00710,Bronchial disorders (excl neoplasms),16923
BADD_D01443,Metoclopramide hydrochloride,BADD_A00710,Bronchial disorders (excl neoplasms),23659
BADD_D01446,Metoprolol succinate,BADD_A00710,Bronchial disorders (excl neoplasms),62937
BADD_D01447,Metoprolol tartrate,BADD_A00710,Bronchial disorders (excl neoplasms),441308
BADD_D01457,Miconazole,BADD_A00710,Bronchial disorders (excl neoplasms),4189
BADD_D01459,Midazolam,BADD_A00710,Bronchial disorders (excl neoplasms),4192
BADD_D01460,Midazolam hydrochloride,BADD_A00710,Bronchial disorders (excl neoplasms),43032
BADD_D01467,Milrinone,BADD_A00710,Bronchial disorders (excl neoplasms),4197
BADD_D01468,Milrinone lactate,BADD_A00710,Bronchial disorders (excl neoplasms),172293
BADD_D01482,Mivacurium chloride,BADD_A00710,Bronchial disorders (excl neoplasms),5281080
BADD_D01485,Moexipril hydrochloride,BADD_A00710,Bronchial disorders (excl neoplasms),54889
BADD_D01486,Moexiprilat,BADD_A00710,Bronchial disorders (excl neoplasms),55331
BADD_D01499,Morphine sulfate,BADD_A00710,Bronchial disorders (excl neoplasms),16051935
BADD_D01510,Nabilone,BADD_A00710,Bronchial disorders (excl neoplasms),5284592
BADD_D01512,Nadolol,BADD_A00710,Bronchial disorders (excl neoplasms),39147
BADD_D01515,Nafcillin,BADD_A00710,Bronchial disorders (excl neoplasms),8982
BADD_D01516,Nafcillin sodium,BADD_A00710,Bronchial disorders (excl neoplasms),23667630
BADD_D01521,Nalidixic acid,BADD_A00710,Bronchial disorders (excl neoplasms),4421
BADD_D01549,Nelarabine,BADD_A00710,Bronchial disorders (excl neoplasms),3011155
BADD_D01550,Nelfinavir mesylate,BADD_A00710,Bronchial disorders (excl neoplasms),64142
BADD_D01553,Neostigmine,BADD_A00710,Bronchial disorders (excl neoplasms),4456
BADD_D01554,Neostigmine methylsulfate,BADD_A00710,Bronchial disorders (excl neoplasms),5824
BADD_D01569,Nimodipine,BADD_A00710,Bronchial disorders (excl neoplasms),4497
BADD_D01581,Nivolumab,BADD_A00710,Bronchial disorders (excl neoplasms),Not Available
BADD_D01582,Nizatidine,BADD_A00710,Bronchial disorders (excl neoplasms),3033637
BADD_D01591,Nystatin,BADD_A00710,Bronchial disorders (excl neoplasms),11286230
BADD_D01596,Ofatumumab,BADD_A00710,Bronchial disorders (excl neoplasms),Not Available
BADD_D01601,Olaparib,BADD_A00710,Bronchial disorders (excl neoplasms),23725625
BADD_D01604,Olodaterol,BADD_A00710,Bronchial disorders (excl neoplasms),11504295
BADD_D01607,Olsalazine,BADD_A00710,Bronchial disorders (excl neoplasms),22419
BADD_D01608,Olsalazine sodium,BADD_A00710,Bronchial disorders (excl neoplasms),135413505
BADD_D01610,Omalizumab,BADD_A00710,Bronchial disorders (excl neoplasms),Not Available
BADD_D01614,Omeprazole,BADD_A00710,Bronchial disorders (excl neoplasms),4594
BADD_D01615,Omeprazole magnesium,BADD_A00710,Bronchial disorders (excl neoplasms),5311083
BADD_D01618,Ondansetron hydrochloride,BADD_A00710,Bronchial disorders (excl neoplasms),68647
BADD_D01623,Oritavancin,BADD_A00710,Bronchial disorders (excl neoplasms),16136912
BADD_D01631,Oxacillin,BADD_A00710,Bronchial disorders (excl neoplasms),6196
BADD_D01632,Oxacillin sodium,BADD_A00710,Bronchial disorders (excl neoplasms),23667631
BADD_D01634,Oxandrolone,BADD_A00710,Bronchial disorders (excl neoplasms),5878
BADD_D01641,Oxprenolol,BADD_A00710,Bronchial disorders (excl neoplasms),4631
BADD_D01642,Oxtriphylline,BADD_A00710,Bronchial disorders (excl neoplasms),656652
BADD_D01648,Oxymorphone,BADD_A00710,Bronchial disorders (excl neoplasms),5284604
BADD_D01656,Paliperidone,BADD_A00710,Bronchial disorders (excl neoplasms),115237
BADD_D01658,Palivizumab,BADD_A00710,Bronchial disorders (excl neoplasms),Not Available
BADD_D01665,Pancuronium bromide,BADD_A00710,Bronchial disorders (excl neoplasms),27350
BADD_D01667,Panobinostat lactate,BADD_A00710,Bronchial disorders (excl neoplasms),23725423
BADD_D01674,Parecoxib,BADD_A00710,Bronchial disorders (excl neoplasms),119828
BADD_D01692,Pegaspargase,BADD_A00710,Bronchial disorders (excl neoplasms),436058
BADD_D01701,Pemetrexed,BADD_A00710,Bronchial disorders (excl neoplasms),135410875
BADD_D01710,Penicillin g,BADD_A00710,Bronchial disorders (excl neoplasms),5904
BADD_D01712,Penicillin g potassium,BADD_A00710,Bronchial disorders (excl neoplasms),23664709
BADD_D01714,Penicillin g sodium,BADD_A00710,Bronchial disorders (excl neoplasms),23668834
BADD_D01721,Pentetate calcium trisodium,BADD_A00710,Bronchial disorders (excl neoplasms),25513
BADD_D01724,Pentetic acid,BADD_A00710,Bronchial disorders (excl neoplasms),3053
BADD_D01731,Pentoxifylline,BADD_A00710,Bronchial disorders (excl neoplasms),4740
BADD_D01734,Perflutren,BADD_A00710,Bronchial disorders (excl neoplasms),6432
BADD_D01739,Perindopril,BADD_A00710,Bronchial disorders (excl neoplasms),107807
BADD_D01767,Phosphonatoformate,BADD_A00710,Bronchial disorders (excl neoplasms),3414
BADD_D01771,Pilocarpine hydrochloride,BADD_A00710,Bronchial disorders (excl neoplasms),5909
BADD_D01776,Pindolol,BADD_A00710,Bronchial disorders (excl neoplasms),4828
BADD_D01781,Pirbuterol,BADD_A00710,Bronchial disorders (excl neoplasms),4845
BADD_D01782,Pirbuterol acetate,BADD_A00710,Bronchial disorders (excl neoplasms),171674
BADD_D01811,Potassium iodide,BADD_A00710,Bronchial disorders (excl neoplasms),4875
BADD_D01836,Prilocaine,BADD_A00710,Bronchial disorders (excl neoplasms),4906
BADD_D01856,Propafenone,BADD_A00710,Bronchial disorders (excl neoplasms),4932
BADD_D01868,Propranolol hydrochloride,BADD_A00710,Bronchial disorders (excl neoplasms),62882
BADD_D01893,Quinidine gluconate,BADD_A00710,Bronchial disorders (excl neoplasms),94328
BADD_D01894,Quinidine sulfate,BADD_A00710,Bronchial disorders (excl neoplasms),11069
BADD_D01912,Ranibizumab,BADD_A00710,Bronchial disorders (excl neoplasms),Not Available
BADD_D01913,Ranitidine,BADD_A00710,Bronchial disorders (excl neoplasms),3001055
BADD_D01914,Ranitidine hydrochloride,BADD_A00710,Bronchial disorders (excl neoplasms),3033332
BADD_D01920,Refludan,BADD_A00710,Bronchial disorders (excl neoplasms),118856773
BADD_D01923,Remifentanil hydrochloride,BADD_A00710,Bronchial disorders (excl neoplasms),60814
BADD_D01927,Reslizumab,BADD_A00710,Bronchial disorders (excl neoplasms),Not Available
BADD_D01935,Rifabutin,BADD_A00710,Bronchial disorders (excl neoplasms),135398743
BADD_D01944,Rimantadine,BADD_A00710,Bronchial disorders (excl neoplasms),5071
BADD_D01945,Rimantadine hydrochloride,BADD_A00710,Bronchial disorders (excl neoplasms),15165
BADD_D01953,Rituximab,BADD_A00710,Bronchial disorders (excl neoplasms),Not Available
BADD_D01956,Rivastigmine tartrate,BADD_A00710,Bronchial disorders (excl neoplasms),6918078
BADD_D01957,Rizatriptan,BADD_A00710,Bronchial disorders (excl neoplasms),5078
BADD_D01958,Rizatriptan benzoate,BADD_A00710,Bronchial disorders (excl neoplasms),77997
BADD_D01968,Ropivacaine hydrochloride,BADD_A00710,Bronchial disorders (excl neoplasms),175804
BADD_D01969,Ropivacaine hydrochloride monohydrate,BADD_A00710,Bronchial disorders (excl neoplasms),6918111
BADD_D01979,Sacrosidase,BADD_A00710,Bronchial disorders (excl neoplasms),Not Available
BADD_D01983,Salsalate,BADD_A00710,Bronchial disorders (excl neoplasms),5161
BADD_D02011,Sertraline hydrochloride,BADD_A00710,Bronchial disorders (excl neoplasms),63009
BADD_D02015,Sevoflurane,BADD_A00710,Bronchial disorders (excl neoplasms),5206
BADD_D02034,Sodium bicarbonate,BADD_A00710,Bronchial disorders (excl neoplasms),516892
BADD_D02037,Sodium cation,BADD_A00710,Bronchial disorders (excl neoplasms),923
BADD_D02038,Sodium ferric gluconate complex,BADD_A00710,Bronchial disorders (excl neoplasms),23693558
BADD_D02053,Sofosbuvir,BADD_A00710,Bronchial disorders (excl neoplasms),45375808
BADD_D02055,Somatropin,BADD_A00710,Bronchial disorders (excl neoplasms),Not Available
BADD_D02070,Streptokinase,BADD_A00710,Bronchial disorders (excl neoplasms),9815560
BADD_D02076,Strontium ranelate,BADD_A00710,Bronchial disorders (excl neoplasms),6918182
BADD_D02083,Sufentanil citrate,BADD_A00710,Bronchial disorders (excl neoplasms),65494
BADD_D02085,Sugammadex sodium,BADD_A00710,Bronchial disorders (excl neoplasms),6918584
BADD_D02095,Sulfur colloid,BADD_A00710,Bronchial disorders (excl neoplasms),76957057
BADD_D02097,Sulindac,BADD_A00710,Bronchial disorders (excl neoplasms),1548887
BADD_D02122,Technescan tc-99m mertiatide,BADD_A00710,Bronchial disorders (excl neoplasms),Not Available
BADD_D02123,Technetium,BADD_A00710,Bronchial disorders (excl neoplasms),23957
BADD_D02124,Technetium tc-99m,BADD_A00710,Bronchial disorders (excl neoplasms),26476
BADD_D02141,Teichomycin,BADD_A00710,Bronchial disorders (excl neoplasms),16129701
BADD_D02148,Temazepam,BADD_A00710,Bronchial disorders (excl neoplasms),5391
BADD_D02149,Temoporfin,BADD_A00710,Bronchial disorders (excl neoplasms),60751
BADD_D02153,Teniposide,BADD_A00710,Bronchial disorders (excl neoplasms),5396
BADD_D02164,Terconazole,BADD_A00710,Bronchial disorders (excl neoplasms),441383
BADD_D02171,Testosterone cypionate,BADD_A00710,Bronchial disorders (excl neoplasms),441404
BADD_D02190,Tetrofosmin,BADD_A00710,Bronchial disorders (excl neoplasms),4274
BADD_D02194,Thallous chloride tl-201,BADD_A00710,Bronchial disorders (excl neoplasms),72170
BADD_D02220,Timolol maleate,BADD_A00710,Bronchial disorders (excl neoplasms),5281056
BADD_D02221,Tinidazole,BADD_A00710,Bronchial disorders (excl neoplasms),5479
BADD_D02224,Tiotropium bromide,BADD_A00710,Bronchial disorders (excl neoplasms),5487426
BADD_D02252,Tositumomab,BADD_A00710,Bronchial disorders (excl neoplasms),Not Available
BADD_D02259,Trandolapril,BADD_A00710,Bronchial disorders (excl neoplasms),5484727
BADD_D02266,Trazodone,BADD_A00710,Bronchial disorders (excl neoplasms),5533
BADD_D02290,Trimethoprim,BADD_A00710,Bronchial disorders (excl neoplasms),5578
BADD_D02303,Tropicamide,BADD_A00710,Bronchial disorders (excl neoplasms),5593
BADD_D02304,Tropisetron,BADD_A00710,Bronchial disorders (excl neoplasms),656665
BADD_D02315,Umeclidinium bromide,BADD_A00710,Bronchial disorders (excl neoplasms),11519069
BADD_D02320,Urokinase,BADD_A00710,Bronchial disorders (excl neoplasms),Not Available
BADD_D02325,Valdecoxib,BADD_A00710,Bronchial disorders (excl neoplasms),119607
BADD_D02333,Vancomycin hydrochloride,BADD_A00710,Bronchial disorders (excl neoplasms),6420023
BADD_D02334,Vandetanib,BADD_A00710,Bronchial disorders (excl neoplasms),3081361
BADD_D02339,Vasopressin,BADD_A00710,Bronchial disorders (excl neoplasms),644077
BADD_D02340,Vasopressin tannate,BADD_A00710,Bronchial disorders (excl neoplasms),8230
BADD_D02341,Vecuronium bromide,BADD_A00710,Bronchial disorders (excl neoplasms),39764
BADD_D02353,Vesicare,BADD_A00710,Bronchial disorders (excl neoplasms),154058
BADD_D02364,Vinorelbine tartrate,BADD_A00710,Bronchial disorders (excl neoplasms),16051941
BADD_D02370,Vorinostat,BADD_A00710,Bronchial disorders (excl neoplasms),5311
BADD_D02378,Zalcitabine,BADD_A00710,Bronchial disorders (excl neoplasms),24066
BADD_D02383,Zidovudine,BADD_A00710,Bronchial disorders (excl neoplasms),35370
BADD_D02393,Zolmitriptan,BADD_A00710,Bronchial disorders (excl neoplasms),60857
BADD_D02395,Zolpidem tartrate,BADD_A00710,Bronchial disorders (excl neoplasms),18004026
BADD_D02412,Octreotide,BADD_A00710,Bronchial disorders (excl neoplasms),448601
BADD_D02430,Remifentanil,BADD_A00710,Bronchial disorders (excl neoplasms),60815
BADD_D02451,Pimavanserin,BADD_A00710,Bronchial disorders (excl neoplasms),10071196
BADD_D02497,Avatrombopag,BADD_A00710,Bronchial disorders (excl neoplasms),9852519
BADD_D02515,Pexidartinib,BADD_A00710,Bronchial disorders (excl neoplasms),25151352
BADD_D02569,Magnesium,BADD_A00710,Bronchial disorders (excl neoplasms),5462224
BADD_D02591,Ripretinib,BADD_A00710,Bronchial disorders (excl neoplasms),71584930
BADD_D02635,Rupatadine,BADD_A00710,Bronchial disorders (excl neoplasms),133017
BADD_D00010,Abacavir sulfate,BADD_A00714,Bronchitis,9843042
BADD_D00069,Alfuzosin,BADD_A00714,Bronchitis,2092
BADD_D00070,Alfuzosin hydrochloride,BADD_A00714,Bronchitis,71764
BADD_D00072,Alirocumab,BADD_A00714,Bronchitis,Not Available
BADD_D00077,Almotriptan,BADD_A00714,Bronchitis,123606
BADD_D00078,Almotriptan malate,BADD_A00714,Bronchitis,123607
BADD_D00223,Belatacept,BADD_A00714,Bronchitis,Not Available
BADD_D00224,Belimumab,BADD_A00714,Bronchitis,Not Available
BADD_D00269,Bexarotene,BADD_A00714,Bronchitis,82146
BADD_D00270,Bezafibrate,BADD_A00714,Bronchitis,39042
BADD_D00295,Brimonidine tartrate,BADD_A00714,Bronchitis,11236066
BADD_D00324,Butorphanol,BADD_A00714,Bronchitis,5361092
BADD_D00325,Butorphanol tartrate,BADD_A00714,Bronchitis,5462346
BADD_D00329,Cabergoline,BADD_A00714,Bronchitis,54746
BADD_D00345,Canakinumab,BADD_A00714,Bronchitis,Not Available
BADD_D00346,Candesartan,BADD_A00714,Bronchitis,2541
BADD_D00353,Capsaicin,BADD_A00714,Bronchitis,1548943
BADD_D00415,Cerivastatin,BADD_A00714,Bronchitis,446156
BADD_D00416,Certolizumab pegol,BADD_A00714,Bronchitis,Not Available
BADD_D00434,Chlorhexidine,BADD_A00714,Bronchitis,9552079
BADD_D00455,Choline fenofibrate,BADD_A00714,Bronchitis,11350701
BADD_D00536,Crofelemer,BADD_A00714,Bronchitis,36511
BADD_D00570,Daclizumab,BADD_A00714,Bronchitis,Not Available
BADD_D00603,Delavirdine,BADD_A00714,Bronchitis,5625
BADD_D00604,Delavirdine mesylate,BADD_A00714,Bronchitis,441386
BADD_D00696,Divalproex sodium,BADD_A00714,Bronchitis,23663956
BADD_D00727,Doxycycline hyclate,BADD_A00714,Bronchitis,54705095
BADD_D00775,Enzalutamide,BADD_A00714,Bronchitis,15951529
BADD_D00786,Eplerenone,BADD_A00714,Bronchitis,443872
BADD_D00810,Escitalopram oxalate,BADD_A00714,Bronchitis,146571
