Drug_Name,SMILES,PubChem_ID,CID,CID_Source,score,status,PUG_View,Assay_Summary
Thioridazine,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,5452.0,5452.0,PubChem_ID,115,ok,115,0
Thiotepa,S=P(N1CC1)(N1CC1)N1CC1,5453.0,5453.0,PubChem_ID,149,ok,149,0
Thiothixene,CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,5454.0,5454.0,PubChem_ID,0,ok,0,0
Tiagabine,Cc1ccsc1C(=CCCN1CCCC(C(=O)O)C1)c1sccc1C,60648.0,60648.0,PubChem_ID,70,ok,70,0
Tiaprofenic acid,CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1,5468.0,5468.0,PubChem_ID,4,ok,4,0
Tigecycline,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1CC1CC3C(N(C)C)C(=O)C(C(N)=O)C(=O)C3(O)C(=O)C1C2=O,54686904.0,54686904.0,PubChem_ID,0,ok,0,0
Tiludronate disodium,O=P([O-])(O)C(Sc1ccc(Cl)cc1)P(=O)([O-])O,60936.0,60936.0,PubChem_ID,4,ok,4,0
Tinidazole,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,5479.0,5479.0,PubChem_ID,41,ok,41,0
Tinzaparin sodium,O=C(O)C=Cc1ccccc1,8784.0,8784.0,PubChem_ID,1,ok,1,0
Tipranavir,CCCC1(CCc2ccccc2)CC(=O)C(C(CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1,54682461.0,54682461.0,PubChem_ID,111,ok,111,0
Tipranavir disodium,CCCC1(CCc2ccccc2)CC([O-])=C(C(CC)c2cccc([N-]S(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1,163296.0,163296.0,PubChem_ID,0,ok,0,0
Tivozanib,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC,9911830.0,9911830.0,PubChem_ID,5,ok,5,0
Tobramycin,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)CC1O,36294.0,36294.0,PubChem_ID,202,ok,202,0
Tolbutamide,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,5505.0,5505.0,PubChem_ID,52,ok,52,0
Tolcapone,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,4659569.0,4659569.0,PubChem_ID,40,ok,40,0
Tolterodine,Cc1ccc(O)c(C(CCN(C(C)C)C(C)C)c2ccccc2)c1,443879.0,443879.0,PubChem_ID,11,ok,11,0
Torsemide,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,41781.0,41781.0,PubChem_ID,15,ok,15,0
Tramazoline,c1cc2c(c(NC3=NCCN3)c1)CCCC2,5524.0,5524.0,PubChem_ID,0,ok,0,0
Trandolaprilat,CC(NC(CCc1ccccc1)C(=O)O)C(=O)N1C(C(=O)O)CC2CCCCC21,5464097.0,5464097.0,PubChem_ID,1,ok,1,0
Tranylcypromine,NC1CC1c1ccccc1,5530.0,5530.0,PubChem_ID,121,ok,121,0
Travoprost,CC(C)OC(=O)CCCC=CCC1C(O)CC(O)C1C=CC(O)COc1cccc(C(F)(F)F)c1,5282226.0,5282226.0,PubChem_ID,2,ok,2,0
Triamcinolone,CC12C=CC(=O)C=C1CCC1C3CC(O)C(O)(C(=O)CO)C3(C)CC(O)C12F,31307.0,31307.0,PubChem_ID,76,ok,76,0
Triamcinolone acetonide,CC1(C)OC2CC3C4CC=C5CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,6436.0,6436.0,PubChem_ID,4,ok,4,0
Triamcinolone diacetate,CC(=O)OCC(=O)C1(O)C(OC(C)=O)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,6216.0,6216.0,PubChem_ID,5,ok,5,0
Triamcinolone hexacetonide,CC(C)(C)CC(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC12C,21826.0,21826.0,PubChem_ID,4,ok,4,0
Trimethadione,CN1C(=O)OC(C)(C)C1=O,5576.0,5576.0,PubChem_ID,9,ok,9,0
Trimethoprim,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,5578.0,5578.0,PubChem_ID,110,ok,110,0
Tromethamine,NC(CO)(CO)CO,6503.0,6503.0,PubChem_ID,45,ok,45,0
Tropicamide,CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,5593.0,5593.0,PubChem_ID,39,ok,39,0
Tropisetron,CN1C2CCC1CC(OC(=O)c1c[nH]c3ccccc13)C2,656665.0,656665.0,PubChem_ID,0,ok,0,0
Trovafloxacin,NC1C2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)CC12,62959.0,62959.0,PubChem_ID,0,ok,0,0
Tryptophan,NC(Cc1c[nH]c2ccccc12)C(=O)O,6305.0,6305.0,PubChem_ID,128,ok,128,0
Tucatinib,Cc1cc(Nc2ncnc3ccc(N=C4NC(C)(C)CO4)cc23)ccc1Oc1ccn2ncnc2c1,51039094.0,51039094.0,PubChem_ID,23,ok,23,0
Ubrogepant,CC1C(c2ccccc2)CC(NC(=O)c2cnc3c(c2)CC2(C3)C(=O)Nc3ncccc32)C(=O)N1CC(F)(F)F,68748835.0,68748835.0,PubChem_ID,8,ok,8,0
Ulipristal,CC(=O)C1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,13559279.0,13559279.0,PubChem_ID,0,ok,0,0
Unoprostone,CCCCCCCC(=O)CCC1C(O)CC(O)C1CC=CCCCC(=O)O,5311236.0,5311236.0,PubChem_ID,1,ok,1,0
Unoprostone isopropyl,CCCCCCCC(=O)CCC1C(O)CC(O)C1CC=CCCCC(=O)OC(C)C,5282175.0,5282175.0,PubChem_ID,0,ok,0,0
Urofollitropin,CCC(C)C1NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CC(C)C)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(C(C)O)NC1=O,62819.0,62819.0,PubChem_ID,0,ok,0,0
Ursodiol,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,31401.0,31401.0,PubChem_ID,27,ok,27,0
Valbenazine,COc1cc2c(cc1OC)C1CC(OC(=O)C(N)C(C)C)C(CC(C)C)CN1CC2,24795069.0,24795069.0,PubChem_ID,2,ok,2,0
Valdecoxib,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,119607.0,119607.0,PubChem_ID,67,ok,67,0
Valganciclovir,CC(C)C(N)C(=O)OCC(CO)OCn1cnc2c(=O)[nH]c(N)nc21,135413535.0,135413535.0,PubChem_ID,139,ok,139,0
Valproate sodium,CCCC(CCC)C(=O)[O-],16760703.0,16760703.0,PubChem_ID,42,ok,42,0
Valproic acid,CCCC(CCC)C(=O)O,3121.0,3121.0,PubChem_ID,243,ok,243,0
Valrubicin,CCCCC(=O)OCC(=O)C1(O)C=C2C(=O)c3c(c(O)c4c(OC)cccc4c3O)C(=O)C2C(OC2CC(NC(=O)C(F)(F)F)C(O)C(C)O2)C1,454216.0,454216.0,PubChem_ID,47,ok,47,0
Vardenafil,CCCc1nc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12,135400189.0,135400189.0,PubChem_ID,86,ok,86,0
Varenicline,c1cnc2cc3c(cc2n1)C1CNCC3C1,170361.0,170361.0,PubChem_ID,0,ok,0,0
Vericiguat,COC(=O)Nc1c(N)nc(-c2nn(Cc3ccccc3F)c3ncc(F)cc23)nc1N,54674461.0,54674461.0,PubChem_ID,44,ok,44,0
Vibegron,O=C(Nc1ccc(CC2CCC(C(O)c3ccccc3)N2)cc1)C1CCc2nccc(=O)n21,44472635.0,44472635.0,PubChem_ID,6,ok,6,0
Vigabatrin,C=CC(N)CCC(=O)O,5665.0,5665.0,PubChem_ID,208,ok,208,0
Vilazodone,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1,6918314.0,6918314.0,PubChem_ID,252,ok,252,0
Viloxazine,CCOc1ccccc1OCC1CNCCO1,5666.0,5666.0,PubChem_ID,40,ok,40,0
Vinflunine,CCC12C=CCN3CCC4(c5cc(C6(C(=O)OC)CC7CC(C(C)(F)F)CN(Cc8c6[nH]c6ccccc86)C7)c(OC)cc5N(C)C4C(O)(C(=O)OC)C1OC(C)=O)C32,10629256.0,10629256.0,PubChem_ID,0,ok,0,0
Vismodegib,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,24776445.0,24776445.0,PubChem_ID,69,ok,69,0
Voclosporin,C=CC=CCC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,6918486.0,6918486.0,PubChem_ID,42,ok,42,0
Voltaren,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl,5018304.0,5018304.0,PubChem_ID,14,ok,14,0
Vorinostat,O=C(CCCCCCC(O)=NO)Nc1ccccc1,5311.0,5311.0,PubChem_ID,56,ok,56,0
Vortioxetine,Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,9966051.0,9966051.0,PubChem_ID,190,ok,190,0
Voxelotor,CC(C)n1nccc1-c1ncccc1COc1cccc(O)c1C=O,71602803.0,71602803.0,PubChem_ID,11,ok,11,0
Xylometazoline,Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1,5709.0,5709.0,PubChem_ID,2,ok,2,0
Zalcitabine,Nc1ccn(C2CCC(CO)O2)c(=O)n1,24066.0,24066.0,PubChem_ID,112,ok,112,0
Zaleplon,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,5719.0,5719.0,PubChem_ID,71,ok,71,0
Ziconotide,CSCCC1NC(=O)C(CC(C)C)NC(=O)C(CCCN=C(N)N)NC(=O)C(CO)NC(=O)C2CSSCC3NC(=O)C(CO)NC(=O)CNC(=O)C(C(C)O)NC(=O)C(CSSCC(N)C(=O)NC(CCCCN)C(=O)NCC(=O)NC(CCCCN)C(=O)NCC(=O)NC(C)C(=O)NC(CCCCN)C(=O)N2)NC(=O)C(CSSCC(C(N)=O)NC(=O)C(CCCCN)NC(=O)CNC(=O)C(CO)NC(=O)C(CCCNC(=N)N)NC3=O)NC(=O)C(CC(=O)O)NC(=O)C(Cc2ccc(O)cc2)NC1=O,16135415.0,16135415.0,PubChem_ID,131,ok,131,0
Zidovudine,Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O,35370.0,35370.0,PubChem_ID,171,ok,171,0
Zileuton,CC(c1cc2ccccc2s1)N(O)C(N)=O,60490.0,60490.0,PubChem_ID,56,ok,56,0
Zolmitriptan,CN(C)CCc1c[nH]c2ccc(CC3COC(=O)N3)cc12,60857.0,60857.0,PubChem_ID,55,ok,55,0
Zuclopenthixol,OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(Cl)cc32)CC1,5311507.0,5311507.0,PubChem_ID,1,ok,1,0
capmatinib,CNC(=O)c1ccc(-c2cnc3ncc(Cc4ccc5ncccc5c4)n3n2)cc1F,,25145656.0,Drug_Name,17,ok,17,0
selpercatinib,COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1,,134436906.0,Drug_Name,18,ok,18,0
fluoroestradiol F 18,CC12CCC3c4ccc(O)cc4CCC3C1CC(F)C2O,,10869981.0,Drug_Name,2,ok,2,0
flortaucipir F 18,Fc1ccc(-c2ccc3c(c2)[nH]c2ccncc23)cn1,,70957463.0,Drug_Name,2,ok,2,0
cepharanthine,COc1ccc2cc1Oc1ccc(cc1)CC1c3c(cc4c(c3Oc3cc5c(cc3OC)CCN(C)C5C2)OCO4)CCN1C,,10206.0,Drug_Name,1,ok,1,0
remdesivir,CCC(CC)COC(=O)C(C)NP(=O)(OCC1OC(C#N)(c2ccc3c(N)ncnn23)C(O)C1O)Oc1ccccc1,,121304016.0,Drug_Name,44,ok,44,0
EIDD-1931,CC(C)C(=O)OCC1OC(n2ccc(=NO)[nH]c2=O)C(O)C1O,,197020.0,Drug_Name,1,ok,1,0
mefuparib,CNCc1ccc(-c2cc3cc(F)cc(C(N)=O)c3o2)cc1,,71488522.0,Drug_Name,0,ok,0,0
fosnetupitant,Cc1ccccc1-c1cc(N2CC[N+](C)(COP(=O)(O)O)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,,71544786.0,Drug_Name,5,ok,5,0
latanoprostene bunod,O=C(CCCC=CCC1C(O)CC(O)C1CCC(O)CCc1ccccc1)OCCCCO[N+](=O)[O-],,11156438.0,Drug_Name,2,ok,2,0
vaborbactam,O=C(O)CC1CCC(NC(=O)Cc2cccs2)B(O)O1,,56649692.0,Drug_Name,1,ok,1,0
levornidazole,Cc1ncc([N+](=O)[O-])n1CC(C)CCl,,6541429.0,Drug_Name,0,ok,0,0
morinidazole,Cc1ncc([N+](=O)[O-])n1CC(O)CN1CCOCC1,,11644726.0,Drug_Name,0,ok,0,0
forodesine,O=c1[nH]cnc2c(C3NC(CO)C(O)C3O)c[nH]c12,,135409409.0,Drug_Name,0,ok,0,0
midostaurin,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,,9829523.0,Drug_Name,10,ok,10,0
tazemetostat,CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,,66558664.0,Drug_Name,7,ok,7,0
rimegepant,NC1c2cccnc2C(OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CCC1c1cccc(F)c1F,,51049968.0,Drug_Name,6,ok,6,0
moxidectin,CON=C1CC2(CC3CC(CC=C(C)CC(C)C=CC=C4COC5C(O)C(C)=CC(C(=O)O3)C45O)O2)OC(C(C)=CC(C)C)C1C,,9832912.0,Drug_Name,4,ok,4,0
plazomicin,CNC1C(O)C(OC2C(NC(=O)C(O)CCN)CC(N)C(OC3OC(CNCCO)=CCC3N)C2O)OCC1(C)O,,42613186.0,Drug_Name,1,ok,1,0
macimorelin,CC(C)(N)C(=O)NC(Cc1cc2ccccc2[nH]1)C(=O)NC(Cc1c[nH]c2ccccc12)NC=O,,9804938.0,Drug_Name,0,ok,0,0
baricitinib,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,,44205240.0,Drug_Name,56,ok,56,0
icotinib,C#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1,,22024915.0,Drug_Name,0,ok,0,0
olmutinib,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccsc23)c1,,54758501.0,Drug_Name,0,ok,0,0
radotinib,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cnccn5)n4)c3)cc(C(F)(F)F)c2)cn1,,16063245.0,Drug_Name,0,ok,0,0
pemafibrate,CCC(Oc1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1)C(=O)O,,11526038.0,Drug_Name,0,ok,0,0
zabofloxacin,CON=C1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC12CNC2,,54556623.0,Drug_Name,0,ok,0,0
imrecoxib,CCCN1CC(c2ccc(S(C)(=O)=O)cc2)=C(c2ccc(C)cc2)C1=O,,11682175.0,Drug_Name,0,ok,0,0
hydrocortisone phosphate,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COP(=O)(O)O,,441407.0,Drug_Name,0,ok,0,0
meglumine,CNCC(O)C(O)C(O)C(O)CO,,8567.0,Drug_Name,0,ok,0,0
cefathiamidine,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CSC(=NC(C)C)NC(C)C)C2SC1,,15942748.0,Drug_Name,0,ok,0,0
eldecalcitol,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC(O)C(OCCCO)C1O,,6918141.0,Drug_Name,0,ok,0,0
venetoclax,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,,49846579.0,Drug_Name,13,ok,13,0
encorafenib,COC(=O)NC(C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)n1,,50922675.0,Drug_Name,2,ok,2,0
tecovirimat,O=C(Nn1c(O)c2c(c1O)C1C=CC2C2CC12)c1ccc(C(F)(F)F)cc1,,16124688.0,Drug_Name,8,ok,8,0
bictegravir,O=C(NCc1c(F)cc(F)cc1F)c1cn2c(c(O)c1=O)C(=O)N1C3CCC(C3)OC1C2,,90311989.0,Drug_Name,14,ok,14,0
tezacaftor,CC(C)(CO)c1cc2cc(NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)c(F)cc2n1CC(O)CO,,46199646.0,Drug_Name,0,ok,0,0
mepiprazole,Cc1cc(CCN2CCN(c3cccc(Cl)c3)CC2)[nH]n1,,71897.0,Drug_Name,0,ok,0,0
lorpiprazole,FC(F)(F)c1cccc(N2CCN(CCc3nnc4n3CC3CCCC43)CC2)c1,,3045380.0,Drug_Name,0,ok,0,0
osilodrostat,N#Cc1ccc(C2CCc3cncn32)c(F)c1,,44139752.0,Drug_Name,3,ok,3,0
selumetinib,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,,10127622.0,Drug_Name,16,ok,16,0
elobixibat,CCCCC1(CCCC)CN(c2ccccc2)c2cc(SC)c(OCC(=O)NC(C(=O)NCC(=O)O)c3ccccc3)cc2S(=O)(=O)C1,,9939892.0,Drug_Name,0,ok,0,0
apalutamide,CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,,24872560.0,Drug_Name,12,ok,12,0
fluciclovine (18F),NC1(C(=O)O)CC(F)C1,,450601.0,Drug_Name (fallback),0,ok,0,0
velpatasvir,COCC1CC(c2nc(-c3ccc4c(c3)COc3cc5c(ccc6[nH]c(C7CCC(C)N7C(=O)C(NC(=O)OC)C(C)C)nc65)cc3-4)c[nH]2)N(C(=O)C(NC(=O)OC)c2ccccc2)C1,,67683363.0,Drug_Name,0,ok,0,0
monoxerutin,CC1OC(OCC2OC(Oc3c(-c4ccc(O)c(O)c4)oc4cc(OCCO)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,,9852585.0,Drug_Name,0,ok,0,0
oxiglutatione,NC(CCC(=O)NC(CSSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O,,65359.0,Drug_Name,1,ok,1,0
eravacycline dihydrochloride,CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(=O)C3C(=O)c4c(O)c(NC(=O)CN5CCCC5)cc(F)c4CC3CC12,,56951485.0,Drug_Name,0,ok,0,0
omadacycline,CN(C)c1cc(CNCC(C)(C)C)c(O)c2c1CC1CC3C(N(C)C)C(=O)C(C(N)=O)C(=O)C3(O)C(=O)C1C2=O,,54697325.0,Drug_Name,0,ok,0,0
talazoparib tosylate,Cn1ncnc1C1c2n[nH]c(=O)c3cc(F)cc(c23)NC1c1ccc(F)cc1,,135565654.0,Drug_Name,2,ok,2,0
elbasvir,COC(=O)NC(C(=O)N1CCCC1c1nc(-c2ccc3c(c2)OC(c2ccccc2)n2c-3cc3cc(-c4c[nH]c(C5CCCN5C(=O)C(NC(=O)OC)C(C)C)n4)ccc32)c[nH]1)C(C)C,,71661251.0,Drug_Name,1,ok,1,0
pemigatinib,CCN1C(=O)N(c2c(F)c(OC)cc(OC)c2F)Cc2cnc3[nH]c(CN4CCOCC4)cc3c21,,86705695.0,Drug_Name,12,ok,12,0
lorlatinib,CC1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21,,71731823.0,Drug_Name,5,ok,5,0
etimicin,CCNC1CC(N)C(OC2OC(CN)CCC2N)C(O)C1OC1OCC(C)(O)C(NC)C1O,,9912913.0,Drug_Name,0,ok,0,0
grazoprevir,C=CC1CC1(NC(=O)C1CC2CN1C(=O)C(C(C)(C)C)NC(=O)OC1CC1CCCCCc1nc3ccc(OC)cc3nc1O2)C(=O)NS(=O)(=O)C1CC1,,44603531.0,Drug_Name,1,ok,1,0
glasdegib,CN1CCC(NC(=O)Nc2ccc(C#N)cc2)CC1c1nc2ccccc2[nH]1,,25166913.0,Drug_Name,6,ok,6,0
climbazole,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,,37907.0,Drug_Name,3,ok,3,0
trenbolone hexahydrobenzylcarbonate,CC12C=CC3=C(CC=C4CC(=O)CCC43)C1CCC2OC(=O)OCC1CCCCC1,,20055297.0,Drug_Name,0,ok,0,0
ixazomib,CC(C)CC(NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B(O)O,,25183872.0,Drug_Name,48,ok,48,0
pentapiperium metilsulfate,CCC(C)C(C(=O)OC1CC[N+](C)(C)CC1)c1ccccc1,,71367.0,Drug_Name,1,ok,1,0
alfadolone acetate,CC(=O)OCC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3C(=O)CC12C,,24733.0,Drug_Name,0,ok,0,0
saroglitazar,CCOC(Cc1ccc(OCCn2c(C)ccc2-c2ccc(SC)cc2)cc1)C(=O)O,,60151560.0,Drug_Name,0,ok,0,0
pitolisant,Clc1ccc(CCCOCCCN2CCCCC2)cc1,,9948102.0,Drug_Name,5,ok,5,0
flibanserin,O=c1[nH]c2ccccc2n1CCN1CCN(c2cccc(C(F)(F)F)c2)CC1,,6918248.0,Drug_Name,184,ok,184,0
gluconolactone,O=C1OC(CO)C(O)C(O)C1O,,7027.0,Drug_Name,33,ok,33,0
angiotensin II,CCC(C)C(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(NC(=O)C(CCCN=C(N)N)NC(=O)C(N)CC(=O)O)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)O,,172198.0,Drug_Name,11,ok,11,0
faropenem medoxil,Cc1oc(=O)oc1COC(=O)C1=C(C2CCCO2)SC2C(C(C)O)C(=O)N12,,6918218.0,Drug_Name,0,ok,0,0
gilteritinib,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1,,49803313.0,Drug_Name,6,ok,6,0
evocalcet,CC(NC1CCN(c2ccc(CC(=O)O)cc2)C1)c1cccc2ccccc12,,71242808.0,Drug_Name,0,ok,0,0
copanlisib,COc1c(OCCCN2CCOCC2)ccc2c3n(c(=NC(=O)c4cnc(N)nc4)nc12)CCN3,,135565596.0,Drug_Name,0,ok,0,0
uridine triacetate,CC(=O)OC1OC(n2ccc(=O)[nH]c2=O)C(OC(C)=O)C1OC(C)=O,,20058.0,Drug_Name,2,ok,2,0
olanexidine,CCCCCCCCN=C(N)N=C(N)NCc1ccc(Cl)c(Cl)c1,,636391.0,Drug_Name,0,ok,0,0
menadiol sodium diphosphate,Cc1cc(OP(=O)(O)O)c2ccccc2c1OP(=O)(O)O,,197855.0,Drug_Name,0,ok,0,0
omidenepag isopropyl,CC(C)OC(=O)CNc1cccc(CN(Cc2ccc(-n3cccn3)cc2)S(=O)(=O)c2cccnc2)n1,,44230999.0,Drug_Name,0,ok,0,0
sacubitril,CCOC(=O)C(C)CC(Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O,,9811834.0,Drug_Name,19,ok,19,0
trelagliptin,Cn1c(=O)cc(N2CCCC(N)C2)n(Cc2cc(F)ccc2C#N)c1=O,,15983988.0,Drug_Name,0,ok,0,0
isavuconazonium,CNCC(=O)OCc1cccnc1N(C)C(=O)OC(C)[n+]1cnn(CC(O)(c2cc(F)ccc2F)C(C)c2nc(-c3ccc(C#N)cc3)cs2)c1,,6918606.0,Drug_Name,6,ok,6,0
isoflupredone acetate,CC(=O)OCC(=O)C1(O)CCC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,,224246.0,Drug_Name,3,ok,3,0
drofenine,CCN(CC)CCOC(=O)C(c1ccccc1)C1CCCCC1,,3166.0,Drug_Name,0,ok,0,0
tenofovir alafenamide,CC(C)OC(=O)C(C)NP(=O)(COC(C)Cn1cnc2c(N)ncnc21)Oc1ccccc1,,9574768.0,Drug_Name,2,ok,2,0
avibactam,NC(=O)C1CCC2CN1C(=O)N2OS(=O)(=O)O,,9835049.0,Drug_Name,0,ok,0,0
palbociclib,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,,5330286.0,Drug_Name,11,ok,11,0
lenvatinib,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O,,9823820.0,Drug_Name,22,ok,22,0
decamethoxine,CC1CCC(C(C)C)C(OC(=O)C[N+](C)(C)CCCCCCCCCC[N+](C)(C)CC(=O)OC2CC(C)CCC2C(C)C)C1,,118984404.0,Drug_Name,0,ok,0,0
finafloxacin,N#Cc1c(N2CC3NCCOC3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,,11567473.0,Drug_Name,1,ok,1,0
safinamide,CC(NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,,131682.0,Drug_Name,7,ok,7,0
ceftolozane,Cn1c(N)c(NC(=O)NCCN)c[n+]1CC1=C(C(=O)O)N2C(=O)C(=NC(=O)C(NOC(C)(C)C(=O)O)c3nsc(N)n3)C2SC1,,53234134.0,Drug_Name,2,ok,2,0
acotiamide,COc1cc(O)c(C(=O)Nc2nc(C(=O)NCCN(C(C)C)C(C)C)cs2)cc1OC,,5282338.0,Drug_Name,0,ok,0,0
felypressin,NCCCCC(NC(=O)C1CCCN1C(=O)C1CSSCC(N)C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,,14257662.0,Drug_Name,0,ok,0,0
ombitasvir,COC(=O)NC(C(=O)N1CCCC1C(=O)Nc1ccc(C2CCC(c3ccc(NC(=O)C4CCCN4C(=O)C(NC(=O)OC)C(C)C)cc3)N2c2ccc(C(C)(C)C)cc2)cc1)C(C)C,,54767916.0,Drug_Name,0,ok,0,0
alpelisib,Cc1nc(NC(=O)N2CCCC2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1,,56649450.0,Drug_Name,25,ok,25,0
netupitant,Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,,6451149.0,Drug_Name,2,ok,2,0
